A,T,E_res,S
0.1,0.1,0.08005329775748966,0.20213959170981277
0.1,0.35789473684210527,0.024583268523184643,0.09109795288287748
0.1,0.6157894736842106,0.010705909834216173,0.048572277926365016
0.1,0.8736842105263158,0.0063711716981367334,0.03221246498831535
0.1,1.1315789473684212,0.004655610643608482,0.024999149587771385
0.1,1.3894736842105266,0.003970298820880733,0.021951440406894732
0.1,1.6473684210526318,0.003867917708656316,0.021486433629578205
0.1,1.905263157894737,0.004290732755199245,0.023390061836666764
0.1,2.1631578947368424,0.0054924173500908325,0.028584664365662107
0.1,2.421052631578948,0.008415319710220968,0.04020588525886225
0.1,2.678947368421053,0.016722495815451485,0.06841173725740878
0.1,2.936842105263158,0.04917616891479394,0.14813564283078887
0.1,3.1947368421052635,0.09341069977263629,0.22145335873155592
0.1,3.452631578947369,0.02992549258544016,0.10500988717195416
0.1,3.710526315789474,0.012112611676970201,0.05345910952838678
0.1,3.9684210526315793,0.00688014799344463,0.03425704887855815
0.1,4.226315789473684,0.00486757840959186,0.025920627574405344
0.1,4.484210526315789,0.004045176753570532,0.022289854434791808
0.1,4.742105263157895,0.0038494214036840723,0.021402137944365515
0.1,5.0,0.004168682552364256,0.022845027482269797
0.35789473684210527,0.1,0.28650653934259457,0.35813143169053996
0.35789473684210527,0.35789473684210527,0.08798222418823978,0.21385139623152366
0.35789473684210527,0.6157894736842106,0.038315887827721044,0.12498223598435854
0.35789473684210527,0.8736842105263158,0.022802088182805148,0.08621248727067707
0.35789473684210527,1.1315789473684212,0.01666218546133562,0.06822520904119664
0.35789473684210527,1.3894736842105266,0.014209490516836308,0.06044497290675857
0.35789473684210527,1.6473684210526318,0.013843073904664709,0.05924794448765403
0.35789473684210527,1.905263157894737,0.01535630670281835,0.0641314538337679
0.35789473684210527,2.1631578947368424,0.019657072621377714,0.07723889076426585
0.35789473684210527,2.421052631578948,0.030117986331317147,0.10549224478079472
0.35789473684210527,2.678947368421053,0.05984893239214215,0.16853050504822828
0.35789473684210527,2.936842105263158,0.17599892032663095,0.3057589499586587
0.35789473684210527,3.1947368421052635,0.33431197813364566,0.36629916741166635
0.35789473684210527,3.452631578947369,0.10710176293736477,0.239262750930322
0.35789473684210527,3.710526315789474,0.04335039968599861,0.13605260046511658
0.35789473684210527,3.9684210526315793,0.02462368755548604,0.09120728101275338
0.35789473684210527,4.226315789473684,0.01742080693959192,0.07055583573471437
0.35789473684210527,4.484210526315789,0.014477474696989272,0.0613144406541592
0.35789473684210527,4.742105263157895,0.013776876602658784,0.0590306607764268
0.35789473684210527,5.0,0.01491949545056681,0.06273776893231488
0.6157894736842106,0.1,0.4929597809276995,0.3486841023846331
0.6157894736842106,0.35789473684210527,0.1513811798532949,0.28580074235051606
0.6157894736842106,0.6157894736842106,0.0659258658212259,0.179267223815693
0.6157894736842106,0.8736842105263158,0.039233004667473564,0.12704576461374437
0.6157894736842106,1.1315789473684212,0.028668760279062754,0.10182992397819893
0.6157894736842106,1.3894736842105266,0.024448682212791884,0.09073343507040683
0.6157894736842106,1.6473684210526318,0.023818230100673105,0.08901596712582335
0.6157894736842106,1.905263157894737,0.026421880650437456,0.0960055626266028
0.6157894736842106,2.1631578947368424,0.0338217278926646,0.11454241720136164
0.6157894736842106,2.421052631578948,0.051820652952413324,0.15338739693038456
0.6157894736842106,2.678947368421053,0.10297536896883283,0.23409034905194276
0.6157894736842106,2.936842105263158,0.30282167173846797,0.36175415728471183
0.6157894736842106,3.1947368421052635,0.575213256494655,0.3181012289161984
0.6157894736842106,3.452631578947369,0.1842780332892894,0.3116712088676273
0.6157894736842106,3.710526315789474,0.07458818769502702,0.1936140131506784
0.6157894736842106,3.9684210526315793,0.04236722711752745,0.13393891128431532
0.6157894736842106,4.226315789473684,0.02997403546959198,0.10513164408166478
0.6157894736842106,4.484210526315789,0.02490977264040801,0.09197921284368293
0.6157894736842106,4.742105263157895,0.023704331801633498,0.08870392008906487
0.6157894736842106,5.0,0.025670308348769363,0.09401545768868996
0.8736842105263158,0.1,0.6994130225128045,0.25004983191131586
0.8736842105263158,0.35789473684210527,0.21478013551835007,0.3303620034699147
0.8736842105263158,0.6157894736842106,0.09353584381473078,0.22162481605839904
0.8736842105263158,0.8736842105263158,0.055663921152141985,0.16078095441605167
0.8736842105263158,1.1315789473684212,0.04067533509678989,0.1302478485617578
0.8736842105263158,1.3894736842105266,0.03468787390874746,0.11659860903389097
0.8736842105263158,1.6473684210526318,0.0337933862966815,0.11447476380096804
0.8736842105263158,1.905263157894737,0.03748745459805656,0.12309938952571353
0.8736842105263158,2.1631578947368424,0.047986383163951485,0.14572687151036903
0.8736842105263158,2.421052631578948,0.07352331957350951,0.19190708741974305
0.8736842105263158,2.678947368421053,0.1461018055455235,0.2810197519340059
0.8736842105263158,2.936842105263158,0.429644423150305,0.3629624637996485
0.8736842105263158,3.1947368421052635,0.8161145348556644,0.16583494072867416
0.8736842105263158,3.452631578947369,0.261454303641214,0.3507398391977217
0.8736842105263158,3.710526315789474,0.10582597570405543,0.23768083141877838
0.8736842105263158,3.9684210526315793,0.06011076667956887,0.16900540630844124
0.8736842105263158,4.226315789473684,0.04252726399959204,0.13428450994648103
0.8736842105263158,4.484210526315789,0.035342070583826754,0.11813727573778958
0.8736842105263158,4.742105263157895,0.03363178700060821,0.1140885600708794
0.8736842105263158,5.0,0.036421121246971916,0.12064884001474642
1.1315789473684212,0.1,0.9058662640979095,0.08955719564432002
1.1315789473684212,0.35789473684210527,0.2781790911834052,0.3559274098361703
1.1315789473684212,0.6157894736842106,0.12114582180823566,0.2557097936152582
1.1315789473684212,0.8736842105263158,0.0720948376368104,0.1895930457267568
1.1315789473684212,1.1315789473684212,0.05268190991451704,0.1550683140242984
1.1315789473684212,1.3894736842105266,0.04492706560470304,0.13939587444579676
1.1315789473684212,1.6473684210526318,0.043768542492689896,0.1369447633224124
1.1315789473684212,1.905263157894737,0.048553028545675676,0.14687770383847115
1.1315789473684212,2.1631578947368424,0.06215103843523837,0.1726672537942277
1.1315789473684212,2.421052631578948,0.09522598619460569,0.22392413605064174
1.1315789473684212,2.678947368421053,0.1892282421222142,0.3150274352603163
1.1315789473684212,2.936842105263158,0.556467174562142,0.32617161812127726
1.1315789473684212,3.1947368421052635,1.0570158132166738,-0.05861117511671339
1.1315789473684212,3.452631578947369,0.3386305739931387,0.36668459932181974
1.1315789473684212,3.710526315789474,0.13706376371308385,0.2723880557061207
1.1315789473684212,3.9684210526315793,0.07785430624161029,0.19875550933854313
1.1315789473684212,4.226315789473684,0.0550804925295921,0.15967612606613268
1.1315789473684212,4.484210526315789,0.0457743685272455,0.141169570795567
1.1315789473684212,4.742105263157895,0.043559242199582925,0.13649869526708908
1.1315789473684212,5.0,0.047171934145174475,0.14406101974921137
1.3894736842105266,0.1,1.1123195056830144,-0.11840360812669219
1.3894736842105266,0.35789473684210527,0.3415780468484604,0.36691599375109146
1.3894736842105266,0.6157894736842106,0.14875579980174056,0.28344662642943663
1.3894736842105266,0.8736842105263158,0.08852575412147884,0.21462730584454642
1.3894736842105266,1.1315789473684212,0.06468848473224417,0.17712820232068952
1.3894736842105266,1.3894736842105266,0.05516625730065862,0.1598389231701966
1.3894736842105266,1.6473684210526318,0.05374369868869829,0.1571212537589163
1.3894736842105266,1.905263157894737,0.05961860249329479,0.16811179790241693
1.3894736842105266,2.1631578947368424,0.07631569370652526,0.19635086847351024
1.3894736842105266,2.421052631578948,0.11692865281570189,0.2509512615079227
1.3894736842105266,2.678947368421053,0.2323546786989049,0.33911939675268377
1.3894736842105266,2.936842105263158,0.6832899259739791,0.26022141625592293
1.3894736842105266,3.1947368421052635,1.2979170915776834,-0.338445824197886
1.3894736842105266,3.452631578947369,0.4158068443450633,0.36488482755931007
1.3894736842105266,3.710526315789474,0.16830155172211228,0.29991302147195525
1.3894736842105266,3.9684210526315793,0.09559784580365172,0.22442598009172618
1.3894736842105266,4.226315789473684,0.06763372105959217,0.1821814772378319
1.3894736842105266,4.484210526315789,0.056206666470664246,0.16180324976755203
1.3894736842105266,4.742105263157895,0.053486697398557645,0.15662628889284202
1.3894736842105266,5.0,0.057922747043377035,0.16500134976342934
1.6473684210526318,0.1,1.3187727472681194,-0.36490648595862835
1.6473684210526318,0.35789473684210527,0.4049770025135155,0.36606883594615924
1.6473684210526318,0.6157894736842106,0.1763657777952454,0.30602904360704825
1.6473684210526318,0.8736842105263158,0.10495667060614725,0.2365941324108996
1.6473684210526318,1.1315789473684212,0.07669505954997131,0.19694662280436961
1.6473684210526318,1.3894736842105266,0.06540544899661418,0.17837045100182886
1.6473684210526318,1.6473684210526318,0.06371885488470669,0.17543551521841785
1.6473684210526318,1.905263157894737,0.07068417644091389,0.18728009649935398
1.6473684210526318,2.1631578947368424,0.09048034897781214,0.21739013042516392
1.6473684210526318,2.421052631578948,0.13863131943679805,0.27392678778561397
1.6473684210526318,2.678947368421053,0.27548111527559555,0.3551602261835702
1.6473684210526318,2.936842105263158,0.810112677385816,0.1705950936380147
1.6473684210526318,3.1947368421052635,1.5388183699386926,-0.6632535375946106
1.6473684210526318,3.452631578947369,0.49298311469698797,0.3486772726842084
1.6473684210526318,3.710526315789474,0.19953933973114069,0.32160630772673154
1.6473684210526318,3.9684210526315793,0.11334138536569312,0.24678396802481634
1.6473684210526318,4.226315789473684,0.08018694958959223,0.20234330762006694
1.6473684210526318,4.484210526315789,0.06663896441408299,0.18048935747897576
1.6473684210526318,4.742105263157895,0.06341415259753236,0.17490055868324283
1.6473684210526318,5.0,0.06867355994157959,0.18393464601176263
1.905263157894737,0.1,1.5252259888532242,-0.6438628469703179
1.905263157894737,0.35789473684210527,0.46837595817857064,0.35525565907805984
1.905263157894737,0.6157894736842106,0.20397575578875027,0.3242713014850239
1.905263157894737,0.8736842105263158,0.12138758709081565,0.2559780958181713
1.905263157894737,1.1315789473684212,0.08870163436769844,0.21487766592888657
1.905263157894737,1.3894736842105266,0.07564464069256976,0.1952924258280074
1.905263157894737,1.6473684210526318,0.07369401108071508,0.19218172881712026
1.905263157894737,1.905263157894737,0.08174975038853298,0.20470893866913029
1.905263157894737,2.1631578947368424,0.10464500424909902,0.23620277487222285
1.905263157894737,2.421052631578948,0.16033398605789423,0.2934907564595792
1.905263157894737,2.678947368421053,0.3186075518522862,0.36442178165731987
1.905263157894737,2.936842105263158,0.936935428797653,0.061032828149199816
1.905263157894737,3.1947368421052635,1.779719648299702,-1.0259298043027032
1.905263157894737,3.452631578947369,0.5701593850489125,0.32033796936809306
1.905263157894737,3.710526315789474,0.2307771277401691,0.338389159929031
1.905263157894737,3.9684210526315793,0.13108492492773452,0.26635275459538577
1.905263157894737,4.226315789473684,0.09274017811959227,0.22053182923842854
1.905263157894737,4.484210526315789,0.07707126235750171,0.19753555678676535
1.905263157894737,4.742105263157895,0.07334160779650706,0.19161427898629213
1.905263157894737,5.0,0.07942437283978214,0.20117796479652253
2.1631578947368424,0.1,1.7316792304383293,-0.9508505040249944
2.1631578947368424,0.35789473684210527,0.5317749138436257,0.3358344560950944
2.1631578947368424,0.6157894736842106,0.23158573378225514,0.3387648002690077
2.1631578947368424,0.8736842105263158,0.13781850357548409,0.2731311430106958
2.1631578947368424,1.1315789473684212,0.10070820918542558,0.2311785101250945
2.1631578947368424,1.3894736842105266,0.08588383238852534,0.21082416908665735
2.1631578947368424,1.6473684210526318,0.08366916727672348,0.2075735604053563
2.1631578947368424,1.905263157894737,0.0928153243361521,0.22063534679219585
2.1631578947368424,2.1631578947368424,0.11880965952038591,0.2530922058971636
2.1631578947368424,2.421052631578948,0.1820366526789904,0.31010803430753775
2.1631578947368424,2.678947368421053,0.3617339884289769,0.36782782281858567
2.1631578947368424,2.936842105263158,1.06375818020949,-0.06574886224433774
2.1631578947368424,3.1947368421052635,2.0206209266607114,-1.4213145671284877
2.1631578947368424,3.452631578947369,0.6473356554008372,0.28152001788390535
2.1631578947368424,3.710526315789474,0.2620149157491975,0.3509306852493394
2.1631578947368424,3.9684210526315793,0.14882846448977594,0.2835124028715148
2.1631578947368424,4.226315789473684,0.10529340664959234,0.23701592973693755
2.1631578947368424,4.484210526315789,0.08750356030092046,0.21316530542603854
2.1631578947368424,4.742105263157895,0.08326906299548177,0.20698009390650815
2.1631578947368424,5.0,0.09017518573798469,0.21696158637944388
2.421052631578948,0.1,1.9381324720234343,-1.28251045063015
2.421052631578948,0.35789473684210527,0.5951738695086809,0.308836731768329
2.421052631578948,0.6157894736842106,0.25919571177576,0.34995875593946135
2.421052631578948,0.8736842105263158,0.1542494200601525,0.28832060597476744
2.421052631578948,1.1315789473684212,0.11271478400315273,0.246044503077805
2.421052631578948,1.3894736842105266,0.09612302408448092,0.22513227303431432
2.421052631578948,1.6473684210526318,0.09364432347273187,0.22177330636640818
2.421052631578948,1.905263157894737,0.10388089828377121,0.23523935841336216
2.421052631578948,2.1631578947368424,0.1329743147916728,0.26828888328184797
2.421052631578948,2.421052631578948,0.2037393193000866,0.3241317250033543
2.421052631578948,2.678947368421053,0.4048604250056676,0.36608001934979806
2.421052631578948,2.936842105263158,1.1905809316213272,-0.20768656385086212
2.421052631578948,3.1947368421052635,2.2615222050217207,-1.8454883479768027
2.421052631578948,3.452631578947369,0.7245119257527618,0.23347908073027818
2.421052631578948,3.710526315789474,0.29325270375822593,0.3597391243523623
2.421052631578948,3.9684210526315793,0.16657200405181738,0.298551601294864
2.421052631578948,4.226315789473684,0.11784663517959242,0.25199985088874527
2.421052631578948,4.484210526315789,0.0979358582443392,0.2275483375034369
2.421052631578948,4.742105263157895,0.0931965181944565,0.2211595237291207
2.421052631578948,5.0,0.10092599863618726,0.23146042712438486
2.678947368421053,0.1,2.144585713608539,-1.6362039351425783
2.678947368421053,0.35789473684210527,0.6585728251737362,0.2750728104944853
2.678947368421053,0.6157894736842106,0.2868056897692649,0.35820606135599736
2.678947368421053,0.8736842105263158,0.17068033654482093,0.30175649404489907
2.678947368421053,1.1315789473684212,0.12472135882087987,0.259629105051368
2.678947368421053,1.3894736842105266,0.1063622157804365,0.23834760838875113
2.678947368421053,1.6473684210526318,0.10361947966874027,0.23490846268726723
2.678947368421053,1.905263157894737,0.11494647223139032,0.2486624065332114
2.678947368421053,2.1631578947368424,0.1471389700629597,0.28197385047749807
2.678947368421053,2.421052631578948,0.2254419859211828,0.3358392179780141
2.678947368421053,2.678947368421053,0.4479868615823583,0.3597295854363516
2.678947368421053,2.936842105263158,1.3174036830331641,-0.3631593103870902
2.678947368421053,3.1947368421052635,2.5024234833827306,-2.295372102705523
2.678947368421053,3.452631578947369,0.8016881961046866,0.17720157501863126
2.678947368421053,3.710526315789474,0.32449049176725436,0.36521373841610855
2.678947368421053,3.9684210526315793,0.1843155436138588,0.3116971362981196
2.678947368421053,4.226315789473684,0.13039986370959247,0.26564403993196123
2.678947368421053,4.484210526315789,0.10836815618775796,0.24081799189574069
2.678947368421053,4.742105263157895,0.10312397339343121,0.23427945475786607
2.678947368421053,5.0,0.11167681153438981,0.24481189696002043
2.936842105263158,0.1,2.3510389551936437,-2.0098029052347903
2.936842105263158,0.35789473684210527,0.7219717808387912,0.2351961879228814
2.936842105263158,0.6157894736842106,0.31441566776276975,0.36379131111969776
2.936842105263158,0.8736842105263158,0.18711125302948933,0.31360817172125305
2.936842105263158,1.1315789473684212,0.136727933638607,0.27205607588258673
2.936842105263158,1.3894736842105266,0.11660140747639205,0.25057571738099754
2.936842105263158,1.6473684210526318,0.11359463586474865,0.2470818500075951
2.936842105263158,1.905263157894737,0.1260120461790094,0.2610185514600897
2.936842105263158,2.1631578947368424,0.16130362533424655,0.2942931121066943
2.936842105263158,2.421052631578948,0.24714465254227896,0.34545421720371516
2.936842105263158,2.678947368421053,0.4911132981590489,0.34922105424725197
2.936842105263158,2.936842105263158,1.444226434445001,-0.5308598545109681
2.936842105263158,3.1947368421052635,2.7433247617437395,-2.768482699918039
2.936842105263158,3.452631578947369,0.878864466456611,0.11348300844111077
2.936842105263158,3.710526315789474,0.35572827977628274,0.3676765163179035
2.936842105263158,3.9684210526315793,0.20205908317590018,0.3231319024697754
2.936842105263158,4.226315789473684,0.14295309223959252,0.2780778914306313
2.936842105263158,4.484210526315789,0.11880045413117668,0.25308180130986757
2.936842105263158,4.742105263157895,0.11305142859240591,0.2464422159461676
2.936842105263158,5.0,0.12242762443259235,0.25712681174099533
3.1947368421052635,0.1,2.5574921967787487,-2.4015546540227146
3.1947368421052635,0.35789473684210527,0.7853707365038464,0.18974509627105926
3.1947368421052635,0.6157894736842106,0.34202564575627464,0.3669489030928908
3.1947368421052635,0.8736842105263158,0.20354216951415774,0.32401513102736557
3.1947368421052635,1.1315789473684212,0.14873450845633412,0.2834273466730295
3.1947368421052635,1.3894736842105266,0.12684059917234763,0.2619035267245071
3.1947368421052635,1.6473684210526318,0.12356979206075705,0.25837815348321785
3.1947368421052635,1.905263157894737,0.13707762012662852,0.27240173556799546
3.1947368421052635,2.1631578947368424,0.17546828060553343,0.3053669205259214
3.1947368421052635,2.421052631578948,0.2688473191633751,0.3531609697908321
3.1947368421052635,2.678947368421053,0.5342397347357396,0.3349205522801659
3.1947368421052635,2.936842105263158,1.571049185856838,-0.7097115209048797
3.1947368421052635,3.1947368421052635,2.984226040104749,-3.2627749824362753
3.1947368421052635,3.452631578947369,0.9560407368085357,0.042978577202407685
3.1947368421052635,3.710526315789474,0.3869660677853112,0.36739265460136294
3.1947368421052635,3.9684210526315793,0.2198026227379416,0.33300653548742815
3.1947368421052635,4.226315789473684,0.1555063207695926,0.2894079773615041
3.1947368421052635,4.484210526315789,0.12923275207459542,0.2644283318554204
3.1947368421052635,4.742105263157895,0.12297888379138062,0.25773208748713317
3.1947368421052635,5.0,0.1331784373307949,0.2684964416437009
3.452631578947369,0.1,2.7639454383638538,-2.809990463160432
3.452631578947369,0.35789473684210527,0.8487696921689015,0.1391705587759631
3.452631578947369,0.6157894736842106,0.36963562374977954,0.36787525599440185
3.452631578947369,0.8736842105263158,0.21997308599882617,0.33309426229780337
3.452631578947369,1.1315789473684212,0.16074108327406128,0.2938283327766577
3.452631578947369,1.3894736842105266,0.13707979086830321,0.2724038785242319
3.452631578947369,1.6473684210526318,0.13354494825676544,0.26886833685777056
3.452631578947369,1.905263157894737,0.14814319407424764,0.28289067988518785
3.452631578947369,2.1631578947368424,0.18963293587682034,0.31529604377786447
3.452631578947369,2.421052631578948,0.29054998578447133,0.3591138695593749
3.452631578947369,2.678947368421053,0.5773661713124303,0.3171348830907456
3.452631578947369,2.936842105263158,1.6978719372686752,-0.8988120863813943
3.452631578947369,3.1947368421052635,3.2251273184657583,-3.7765351669145817
3.452631578947369,3.452631578947369,1.0332170071604603,-0.03376268297749979
3.452631578947369,3.710526315789474,0.4182038557943396,0.3645843804012245
3.452631578947369,3.9684210526315793,0.23754616229998302,0.3414472637497031
3.452631578947369,4.226315789473684,0.16805954929959266,0.29972360199948916
3.452631578947369,4.484210526315789,0.13966505001801416,0.2749317994045356
3.452631578947369,4.742105263157895,0.13290633899035534,0.2682196937771979
3.452631578947369,5.0,0.14392925022899747,0.27899726847106704
3.710526315789474,0.1,2.970398679948959,-3.23386169438947
3.710526315789474,0.35789473684210527,0.9121686478339566,0.08385601510161973
3.710526315789474,0.6157894736842106,0.3972456017432843,0.36673735618188547
3.710526315789474,0.8736842105263158,0.23640400248349458,0.3409449404359926
3.710526315789474,1.1315789473684212,0.1727476580917884,0.30333165048447996
3.710526315789474,1.3894736842105266,0.1473189825642588,0.282138699860557
3.710526315789474,1.6473684210526318,0.14352010445277383,0.27861273031335626
3.710526315789474,1.905263157894737,0.15920876802186673,0.2925523094881483
3.710526315789474,2.1631578947368424,0.2037975911481072,0.3241661503187513
3.710526315789474,2.421052631578948,0.3122526524055675,0.3634441751887711
3.710526315789474,2.678947368421053,0.6204926078891209,0.2961248772585831
3.710526315789474,2.936842105263158,1.824694688680512,-1.097394521378554
3.710526315789474,3.1947368421052635,3.4660285968267677,-4.308306271857452
3.710526315789474,3.452631578947369,1.1103932775123848,-0.1162740066311975
3.710526315789474,3.710526315789474,0.44944164380336793,0.3594406212292031
3.710526315789474,3.9684210526315793,0.25528970186202443,0.34856140096195926
3.710526315789474,4.226315789473684,0.1806127778295927,0.30910068782121897
3.710526315789474,4.484210526315789,0.1500973479614329,0.2846552989526509
3.710526315789474,4.742105263157895,0.14283379418933004,0.277965076500743
3.710526315789474,5.0,0.1546800631272,0.2886943136109455
3.9684210526315793,0.1,3.176851921534064,-3.6720937333027655
3.9684210526315793,0.35789473684210527,0.9755676034990117,0.02413146457682308
3.9684210526315793,0.6157894736842106,0.4248555797367892,0.3636789169722299
3.9684210526315793,0.8736842105263158,0.252834918968163,0.34765269037455304
3.9684210526315793,1.1315789473684212,0.18475423290951554,0.3119997954888843
3.9684210526315793,1.3894736842105266,0.15755817426021437,0.2911612869802678
3.9684210526315793,1.6473684210526318,0.15349526064878224,0.2876632557596463
3.9684210526315793,1.905263157894737,0.17027434196948585,0.30144422204449045
3.9684210526315793,2.1631578947368424,0.2179622464193941,0.3320509689140338
3.9684210526315793,2.421052631578948,0.3339553190266637,0.3662648517167388
3.9684210526315793,2.678947368421053,0.6636190444658115,0.2721150131678141
3.9684210526315793,2.936842105263158,1.9515174400923492,-1.304798697943104
3.9684210526315793,3.1947368421052635,3.706929875187777,-4.856834376607507
3.9684210526315793,3.452631578947369,1.1875695478643096,-0.2041536818196197
3.9684210526315793,3.710526315789474,0.48067943181239636,0.3521239735976207
3.9684210526315793,3.9684210526315793,0.2730332414240658,0.3544413044206929
3.9684210526315793,4.226315789473684,0.19316600635959275,0.31760457591860336
3.9684210526315793,4.484210526315789,0.16052964590485164,0.2936531318882197
3.9684210526315793,4.742105263157895,0.15276124938830477,0.28701990927790816
3.9684210526315793,5.0,0.16543087602540257,0.2976435363611384
4.226315789473684,0.1,3.3833051631191684,-4.1237519545559005
4.226315789473684,0.35789473684210527,1.0389665591640669,-0.03971608218857125
4.226315789473684,0.6157894736842106,0.45246555773029407,0.35882493027640416
4.226315789473684,0.8736842105263158,0.2692658354528314,0.35329189578922937
4.226315789473684,1.1315789473684212,0.19676080772724266,0.31988712222401816
4.226315789473684,1.3894736842105266,0.16779736595616992,0.29951799327550216
4.226315789473684,1.6473684210526318,0.1634704168447906,0.2960650712853376
4.226315789473684,1.905263157894737,0.18133991591710494,0.30961651202491625
4.226315789473684,2.1631578947368424,0.23212690169068095,0.33901462374849
4.226315789473684,2.421052631578948,0.3556579856477598,0.3676741483260457
4.226315789473684,2.678947368421053,0.7067454810425022,0.24530052660320711
4.226315789473684,2.936842105263158,2.078340191504186,-1.5204504824028966
4.226315789473684,3.1947368421052635,3.947831153548786,-5.4210289076357
4.226315789473684,3.452631578947369,1.264745818216234,-0.29705232726057096
4.226315789473684,3.710526315789474,0.5119172198214248,0.34277585271581246
4.226315789473684,3.9684210526315793,0.2907767809861072,0.3591673001195623
4.226315789473684,4.226315789473684,0.2057192348895928,0.3252920954576475
4.226315789473684,4.484210526315789,0.17096194384827038,0.3019725258061373
4.226315789473684,4.742105263157895,0.16268870458727946,0.29542913425231526
4.226315789473684,5.0,0.1761816889236051,0.30589360625151385
4.484210526315789,0.1,3.589758404704273,-4.588016024250069
4.484210526315789,0.35789473684210527,1.1023655148291218,-0.10743471191830793
4.484210526315789,0.6157894736842106,0.4800755357237989,0.352285103264514
4.484210526315789,0.8736842105263158,0.28569675193749977,0.35792784428547364
4.484210526315789,1.1315789473684212,0.2087673825449698,0.32704133834637533
4.484210526315789,1.3894736842105266,0.17803655765212548,0.3072495037748901
4.484210526315789,1.6473684210526318,0.173445573040799,0.30385781278430474
4.484210526315789,1.905263157894737,0.19240548986472403,0.3171131480556838
4.484210526315789,2.1631578947368424,0.24629155696196783,0.3451133975270792
4.484210526315789,2.421052631578948,0.37736065226885596,0.3677582997155862
4.484210526315789,2.678947368421053,0.7498719176191928,0.21585277877753425
4.484210526315789,2.936842105263158,2.2051629429160227,-1.7438459495043257
4.484210526315789,3.1947368421052635,4.188732431909795,-5.999932653113393
4.484210526315789,3.452631578947369,1.3419220885681586,-0.3946632860555339
4.484210526315789,3.710526315789474,0.5431550078304531,0.3315203807154093
4.484210526315789,3.9684210526315793,0.3085203205481486,0.3628098913205937
4.484210526315789,4.226315789473684,0.21827246341959286,0.3322131262020384
4.484210526315789,4.484210526315789,0.1813942417916891,0.30965493303517205
4.484210526315789,4.742105263157895,0.17261615978625416,0.30323219777978844
4.484210526315789,5.0,0.18693250182180765,0.31348724121758337
4.742105263157895,0.1,3.7962116462893785,-5.06416013262683
4.742105263157895,0.35789473684210527,1.1657644704941772,-0.17880153840172133
4.742105263157895,0.6157894736842106,0.5076855137173039,0.34415650194193753
4.742105263157895,0.8736842105263158,0.30212766842216826,0.36161830061153166
4.742105263157895,1.1315789473684212,0.22077395736269695,0.33350465432986887
4.742105263157895,1.3894736842105266,0.18827574934808108,0.3143918155167653
4.742105263157895,1.6473684210526318,0.1834207292368074,0.3110765490481706
4.742105263157895,1.905263157894737,0.20347106381234314,0.32397303241554776
4.742105263157895,2.1631578947368424,0.2604562122332547,0.35039708770002254
4.742105263157895,2.421052631578948,0.3990633188899522,0.36659360406841063
4.742105263157895,2.678947368421053,0.7929983541958836,0.18392338556407406
4.742105263157895,2.936842105263158,2.33198569432786,-1.9745392394979395
4.742105263157895,3.1947368421052635,4.429633710270805,-6.592698697306484
4.742105263157895,3.452631578947369,1.4190983589200834,-0.49671523628332476
4.742105263157895,3.710526315789474,0.5743927958394816,0.3184673775788682
4.742105263157895,3.9684210526315793,0.3262638601101901,0.3654314574471594
4.742105263157895,4.226315789473684,0.23082569194959293,0.33841180044874114
4.742105263157895,4.484210526315789,0.19182653973510785,0.31673702950054644
4.742105263157895,4.742105263157895,0.1825436149852289,0.31046400095369203
4.742105263157895,5.0,0.19768331472001022,0.32046223695997533
5.0,0.1,4.002664887874483,-5.55153753889381
5.0,0.35789473684210527,1.2291634261592321,-0.25361795642192275
5.0,0.6157894736842106,0.5352954917108087,0.3345256180435961
5.0,0.8736842105263158,0.31855858490683664,0.36441473668358676
5.0,1.1315789473684212,0.23278053218042408,0.33931468228294326
5.0,1.3894736842105266,0.19851494104403664,0.3209770040592533
5.0,1.6473684210526318,0.1933958854328158,0.3177525285105887
5.0,1.905263157894737,0.21453663775996223,0.3302308294091611
5.0,2.1631578947368424,0.2746208675045416,0.35491006683470366
5.0,2.421052631578948,0.4207659855110484,0.3642480477222449
5.0,2.678947368421053,0.8361247907725742,0.14964744595933335
5.0,2.936842105263158,2.458808445739697,-2.2121330641352746
5.0,3.1947368421052635,4.670534988631814,-7.198572386606946
5.0,3.452631578947369,1.496274629272008,-0.6029664135528573
5.0,3.710526315789474,0.60563058384851,0.30371469961308806
5.0,3.9684210526315793,0.3440073996722315,0.3670875823726229
5.0,4.226315789473684,0.24337892047959298,0.34392744276783227
5.0,4.484210526315789,0.2022588376785266,0.32325149569003736
5.0,4.742105263157895,0.1924710701842036,0.31715564277829583
5.0,5.0,0.20843412761821278,0.3268522717546954
